id.ressource;id.dataset;title.dataset_x;title.dataset_y;description.dataset;tags.dataset
e3b6d9ad-12c4-4e37-b787-f6a800744541;60cc1a66b5b801fb222fcb3b;Les dénaturalisés de Vichy;Les dénaturalisés de Vichy;"Par la loi du 22 juillet 1940, l’État français décida de réexaminer toutes les naturalisations accordées depuis 1927. Cette mesure aboutit au retrait de la nationalité française de plus de 15 000 personnes sur des motifs politiques et raciaux. La procédure fut annulée par l’ordonnance du 24 mai 1944.

La base « Dénat » a été créée comme outil de recherche aux Archives nationales. Elle reprenait les informations relatives à l’instruction des dossiers de chaque individu, avec le cas échéant un lien vers sa notice sur la base de données du Mémorial de la Shoah. Cet outil d'orientation et de recherche a été complété, grâce à un partenariat conclu entre les Archives nationales, l’US Holocaust Memorial Museum et le Mémorial de la Shoah, par la numérisation l’ensemble des dossiers de naturalisation des individus dénaturalisés par Vichy.

Les enregistrements des personnes nées après 1910 ont été pseudonymisés.";archives,deuxieme-guerre-mondiale,histoire,individu,naturalisation,prosopographie,regime-de-vichy
0c59c867-dddd-422d-bbf8-4205f20cf31e;60c03d2332fb81d6b12fcb3b;Les expositions itinérantes empruntables dans les services d’archives;Les expositions itinérantes empruntables dans les services d’archives;"**Les services publics d’archives créent chaque année plusieurs dizaines d’expositions itinérantes**. Conçues d’emblée pour circuler ou transformées à l’issue d’une exposition temporaire, elles peuvent avoir une déclinaison virtuelle, être accompagnées d’un catalogue ou d’outils pédagogiques (dossier pédagogique, questionnaire à l’attention des scolaires...).

Le jeu de données présente, région par région, les expositions disponibles, qui **peuvent être prêtées à toute institution publique ou privée** qui en fait la demande (collectivités, associations, établissements scolaires), à titre gracieux, à charge pour elle de s’occuper du transport et de contracter une assurance pour les panneaux. Les conditions de prêt, le nombre de panneaux d'exposition et leur description matérielle peuvent être obtenus auprès de chaque service.

De nombreux sujets sont abordés, reflétant la diversité des fonds conservés, du Moyen Âge jusqu’à nos jours. Il peut s’agir d’**histoire locale** ou de la **grande histoire illustrée par des documents locaux**. Aux côtés des deux guerres mondiales, très largement traitées, sont présents des thèmes récurrents : l’école, les sports, l’urbanisme, les moyens de transport, l’environnement et l’agriculture, les femmes, la justice, la vie quotidienne, la publicité… Les ""grands classiques"" des archives ne sont pas oubliés à travers des thèmes comme l’écriture, l’héraldique, la généalogie, le cadastre.

Le jeu de données est mis à jour annuellement.";action-culturelle,action-pedagogique,archives
1c2cdfc8-cbd7-4fca-81de-21729bf07197;60a48db81b21780934f75ba2;Les protocoles de remise des archives des cabinets présidentiels et ministériels 1976-2020;Les protocoles de remise des archives des cabinets présidentiels et ministériels 1976-2020;"Conclus entre le Service interministériel des archives de France (ministère de la Culture) et les détenteurs des archives au sein de la Présidence de la République et du gouvernement, les protocoles de remise clarifient les conditions de traitement, de conservation et d’accès de ces archives dans le but d’encadrer et de faciliter leur collecte.

  


Le jeu de données recense de manière exhaustive les protocoles de 1976 à 2020 pour chaque gouvernement, afin de répondre à la fois aux besoins des archivistes et des chercheurs. Il sera mis à jour régulièrement.

  


Sont identifiées les données suivantes : nom et dates de mandat du Président ; nom et dates de mandat du Premier ministre ; nom, dates de mandat et fonction des membres du gouvernement ; existence et date des protocoles de remise d’archives.

  


Le jeu de données est complété par un texte de présentation historique et juridique sur les protocoles.";archives,gouvernement,ministre,premier-ministre,president-de-la-republique
80b6ac20-41b1-400c-8860-af201ff7dcb6;6042fe6ba3ef9e914a7ce5a3;Liste des édifices labellisés « Architecture contemporaine remarquable » (ACR);Liste des édifices labellisés « Architecture contemporaine remarquable » (ACR);"Le label « [Architecture contemporaine remarquable ](https://www.culture.gouv.fr/Aides-demarches/Protections-labels-et-appellations/Label-Architecture-contemporaine-remarquable)» a été créé par la loi du 7 juillet 2016. Ce label succède au label « Patrimoine du XXe siècle », créé en 1999 et désormais disparu. Il **signale les édifices et productions de moins de 100 ans non protégés au titre des Monuments historiques**.  


L’objectif poursuivi est de montrer l’intérêt de constructions récentes que tout un chacun peut habiter et fréquenter, de faire le lien entre le patrimoine ancien et la production architecturale actuelle, d’inciter à leur réutilisation en les adaptant aux attentes du citoyen (écologique, mémorielle, sociétale, économique…).  


Le label ACR ne concerne que les édifices de moins de cent ans et qui ne sont pas protégés au titre des monuments historiques. La liste est donc susceptible de changer non seulement chaque année, mais aussi tout au long de l’année, en fonction des éventuelles nouvelles mesures de protection au titre des monuments historiques qui peuvent être signées en région (inscription) ou par la ministre (classement).

Ce jeu de données est mis à jour tous les jeudis à 7h00.";acr,architecture,patrimoine
fb6c3b2e-da8c-4e69-a719-6a96329e4cb2;5fc9b4729dbf684fecb13bae;Déclarations des entrepreneurs de spectacles vivants;Déclarations des entrepreneurs de spectacles vivants;"_**Déclarations des entrepreneurs de spectacles vivants**  
  
**Pour les entrepreneurs de spectacles**_

Vous pouvez vérifier le statut de votre déclaration dans l’onglet « tableau » de cette base de données mise à jour quotidiennement.   
**Une déclaration au statut valide vaut licence d’entrepreneur de spectacles vivants pour cinq ans (sauf retrait de licence en cas d’illégalité). Aucun document ne vous sera envoyé pour indiquer que votre déclaration est valide ; la DRAC ne vous enverra pas de justificatif, le code du travail ayant institué une attribution tacite de licence.**

**Le numéro de licence est le numéro de déclaration. La catégorie de licence n’apparaît pas dans ce numéro mais dans le tableau.**  
  
Si la Direction générale des affaires cultures (DRAC) n'est pas revenue vers vous dans les 30 jours suivant votre déclaration, celle-ci apparaîtra sous le statut ""valide"" dans le tableau de la base de données.  
Si la DRAC vous a demandé des documents complémentaires, la licence est valide 30 jours après que le dossier ait été reçu complet et conforme à la réglementation.   
Si une déclaration que vous avez faite n’apparaît pas sur le tableau après plus d’un mois, veuillez contacter le _service technique des[démarches en lignes](https://mesdemarches.culture.gouv.fr/)_, il s’agit d’une erreur technique.

**Pour toute question sur le contenu de votre déclaration** , il convient de contacter la DRAC de l'établissement principal de votre entreprise de spectacles _par courriel_.

Pour la définition des statuts (valide, invalide, invalidé, en instruction), voir ci-dessous le paragraphe concernant la définition des statuts. 

**La base de données comprend les déclarations d'activité d'entrepreneur de spectacles vivants déposées auprès des préfets de région depuis le 23 avril 2020** , et le statut de ces déclarations (en instruction, valide, invalide, invalidé).   
Pour tout savoir sur la réglementation relative à ces licences, consulter la [plateforme des entrepreneurs de spectacles vivants](https://www.culture.gouv.fr/Sites-thematiques/Theatre-spectacles/Pour-les-professionnels/Plateforme-des-entrepreneurs-de-spectacles-vivants-PLATESV), et notamment ses fiches techniques. 

Pour chaque déclaration, le tableau comporte les données suivantes :  
\- numéro de déclaration (la lettre indiquant le type de déclaration : première demande de licence (D) ou renouvellement (R) ) ;  
\- catégorie de licence concernée par la déclaration (pour les définitions juridiques et pratiques des catégories de licences, [voir fiches 2.1, 2.2., 2.3](https://www.culture.gouv.fr/Thematiques/Theatre-spectacles/Pour-les-professionnels/Plateforme-des-entrepreneurs-de-spectacles-vivants-PLATESV#fiches)) ;   
\- date de dépôt de déclaration ;  
\- le cas échéant, date de validité de la déclaration (au cas général, date de dépôt + 30 jours ; au cas particulier, date de dépôt + une période supérieure à 30 jours si des compléments de dossiers ont été nécessaires) ;  
\- raison sociale de l'organisme (personne morale) ou nom et prénom de l'entrepreneur de spectacles personne physique (en cas d'entreprise individuelle notamment) ;  
\- code postal de l'établissement principal de l'organisme, ou de l'entrepreneur de spectacles personne physique ;  
\- numéro de siret de l'organisme ou numéro de siren de l'entrepreneur de spectacles personne physique ;  
\- code d'activité principale de l'entreprise, selon la nomenclature des activités françaises (APE-NAF) ;  
\- pour les licences de catégorie 1 (exploitation de lieu de spectacles), nom du lieu de spectacles ;  
\- pour les licences de catégorie 1, code postal du lieu de spectacles ;  
\- type de déclaration (première demande; renouvellement) ;  
\- géolocalisation : effectuée à partir du code postal de l'établissement principal de l'organisme, ou de l'adresse l'entrepreneur de spectacles personne physique.  
  
DEFINITION DES STATUTS :  
\- **valide** : La déclaration vaut licence ; l'exercice de la profession est licite ;  
Le tableau donne la date de dépôt de la déclaration et sa date de validité ;  
\- **invalide** : l'exercice de la profession au titre de cette déclaration est interdit car la durée de validité de la licence est venue à expiration, ou bien parce que la licence a été refusée. Un refus peut être dû à des raisons de forme (dossier incomplet, doublon, erreur de manipulation dans l'envoi du dossier, etc), ou de fond (dettes sociales, non respect du droit de travail ou de la propriété littéraire et artistique, absence de personne dans l'entreprise justifiant des compétences requises, dossier incomplet, etc);  
\- **invalidé** : la licence a été retirée après une période de validité. La date d'invalidation est précisée. L'exercice de la profession au titre de cette déclaration est désormais interdit. L’invalidation peut être due à une cessation d’activité ou un exercice de la profession qui n’a pas respecté le droit du travail, le droit social, la sécurité, la propriété intellectuelle. Une licence peut être invalidée quand un renouvellement est intervenu avec quelques mois d’anticipation, ce qui a entraîné un nouveau numéro de licence et l’invalidation du précédent.  
\- **en instruction** : état d'une déclaration pendant le délai d'instruction du dossier.  
L'exercice de la profession au titre de cette déclaration est interdit.  
**\- expiré** : licence venue à expiration de sa durée de validité », qui correspondra à une colonne du tableau excel qui n’existe pas encore car les premières expirations de ces licences de 2019 interviendront à compter du 1er novembre 2024.  
  
**Ce délai est, de manière incompressible, de 30 jours après réception d’un dossier complet et conforme à la réglementation.**  
Si un dossier est non conforme, et que le délai de mise en conformité donné par la DRAC à l’entrepreneur est dépassé, la déclaration devient invalide à expiration de ce délai.   
Si la mise en conformité est faite avant l’expiration du délai, le dossier devient valide 30 jours après la mise en conformité.  
Pour plus d'information sur les statuts et procédures : [consulter les points 5.3 et 5.4 de la fiche d'instruction numéro 5](https://www.culture.gouv.fr/Sites-thematiques/Theatre-spectacles/Pour-les-professionnels/Plateforme-des-entrepreneurs-de-spectacles-vivants-PLATESV/Fiche-5.-Comment-obtenir-le-recepisse-valant-licence-qui-permettra-d-exercer-L-administration-peut-elle-s-y-opposer).

Les enregistrements sont géolocalisés par rapport au code postal, et donc au centroïde de la commune.";entrepreneur-de-spectacles,exploitant-de-lieu,licences,organisme-culturel,spectacle-vivant
a7dee48e-6443-4a3f-89e6-4a7d30f97aca;5f7fe0822a00717c597ce91e;Activité des services d’archives en France;Activité des services d’archives en France;"Ces données statistiques sont collectées par le service interministériel des Archives de France (SIAF) du ministère de la Culture auprès des services publics d’archives par le biais d’une enquête annuelle.

Le présent jeu de données concerne l’**activité de 2019 à 2023** des services suivants : 3 services à compétence nationale (Archives nationales, Archives nationales d'outre-mer et Archives nationales du monde du travail), 100 services d’archives départementales, 13 services d’archives régionales et près de 500 services d’archives communales et intercommunales. Il est mis à jour annuellement.

Les données des années antérieures (2010-2018) sont téléchargeables dans l’onglet Export.

Les indicateurs couvrent les domaines suivants : effectif des services, nouvelles entrées d’archives, éliminations, conservation, classement, archivage électronique, relations avec les producteurs, numérisations, communications sur place, diffusion en ligne, offre culturelle et pédagogique, fréquentation.

Certains services peuvent ne pas être concernés par un indicateur (« sans objet ») ou ne pas avoir communiqué le résultat (« nc »).

Outre la restitution de l’enquête sous forme de jeux de données, le SIAF publie un rapport annuel, Des Archives en France, qui présente de manière contextualisée et illustrée les données-clés et les événements majeurs de l’activité des services d’archives. Ces publications sont disponibles sur le portail [FranceArchives](https://francearchives.fr/section/270082837/).";archivage-numerique,archives,education-artistique-et-culturelle,frequentation,politique-culturelle
b8ed20df-47db-49d6-bbab-80f287b0e5f9;5f1bae655d1bd1ac4a6dcf10;Documentation d’architecture;Documentation d’architecture;"La base de données Archidoc (documentation d’architecture) est composée de notices issues de différents dépouillements de sources documentaires : bibliographiques, sources imprimées, revues, sources manuscrites ou iconographiques traitant d’architecture et datant des 19e et 20e siècles. Elle est composée d’environ 75 000 notices contenant chacune des informations localisées (région, département, canton, commune, lieu-dit, adresse) sur une œuvre architecturale, un objet mobilier ou un site et leurs acteurs (architectes, maîtres d'ouvrage, maîtres d'œuvre, etc.).

Ce travail, entrepris pour aider la recherche sur le patrimoine architectural français, a été mis en ligne en 1997 et réalisé sous la direction de Bernard Toulier pour l’Inventaire général du Patrimoine culturel (direction de l’architecture et du patrimoine, ministère de la Culture).

Les champs de la base sont les suivants : REF : Référence ; ETUD : Nom du périodique ou de la source dépouillée ; REGION : Région ; Pays : Pays ; DPT : Département ; COM : Commune ; INSEE : Code INSEE ; LIEU : Précision de localisation ou lieu-dit ; AIRE : Canton ou aire d’étude ; ADRS : Adresse ; EDI : Dénomination de l’édifice ; PEDI : Titre courant de l’édifice ; OBJ : Dénomination de l‘objet ; POBJ : Titre courant de l’objet ; COMMENT : Commentaire ou résumé du contenu de la référence ; ISBD2 : Références bibliographiques complètes ; MCART2 : Nom d’artiste et fonction ; LOCA2 : Localisation physique du document commenté ; PHOT2 : Localisation physique de l’illustration commentée ; DATI : Date d’intervention de l’auteur sur l’œuvre (création de l’édifice) ; MERIMEE : Référence dans la base Mérimée ; PALISSY : Référence dans la base Palissy ; TYPE : Type de dépouillement.";architecture,documentation,patrimoine
eeedadeb-f75b-4f83-a432-b127acdd0538;5efead8bb641831f9dadc547;Thésaurus de l’iconographie chrétienne;Thésaurus de l’iconographie chrétienne;"Le Thésaurus de l'iconographie chrétienne développe sous une forme méthodique près de 2500 termes utiles à l'indexation de la représentation de l'Ancien et du Nouveau Testaments et de la vie des saints. Cet outil a été conçu pour aider les chercheurs à identifier scènes et figures de l'iconographie chrétienne.

  


Chaque terme décrit une scène religieuse : lui sont associés des termes généraux ou spécifiques, des synonymes, les sources principales de connaissance de l’événement, la référence à d'autres classifications iconographiques (Iconclass et Réau), ainsi que différentes précisions (biographie du saint concerné, lieu de cultes principaux, mots-clés etc). Pour certaines scènes, les modèles diffusés par la gravure sont mentionnés. Ce travail a été entrepris pour enrichir le Thésaurus iconographique de François Garnier (Le Léopard d’Or, 1984). Il a été réalisé entre la fin des années 1980 et le début des années 1990 dans le cadre de la direction chargée de l’architecture et du patrimoine au ministère de la Culture. Ses principaux collaborateurs ont été Hélène Verdier, Véronique Frandon Violaine Wittmer, Catherine Duboÿ-Lahonde.

  


Les champs de la base sont les suivants : REF : Référence ; TERME : Terme ou description de la scène ; EP : Employé pour ; EM : Employer ; TG : Terme générique ; TS : Terme(s) spécifique(s) ; SYN : Synonyme ; VIE : Nom du saint ; CODE : Clef de tri ; EHESS : Terme équivalent dans le thésaurus de l’EHESS ; TRAD : Nom latin ; SG : Sujet général ; SOURCE : Source littéraire ; REAU et REF_REAU : Terme équivalent et référence dans le thésaurus de Louis Réau ; ICONCLASS et REF_ICON : Terme équivalent et référence dans le thésaurus Iconclass ; NOTEX : Notes bibliographiques ; OBS : Détails ; QUALITE : Qualités ; ATTRIBUT : Attribut(s) ; PATRON : Patronage ; INVOC : Invocation(s) ; VOIRA : Renvois ; DESC : Description ; BIBLE : Référence biblique ; PERS : Personnages ; GEO : Lieu de la scène ; CULTE : Aire de culte.";iconographie,patrimoine,religion
002bfa89-9dec-4f66-b6c9-aa8b25e146be;5eed8a0711125060874fc1c2;#Culturecheznous;#Culturecheznous;"La base #Culturecheznous répertorie une large offre de contenus culturels en ligne issue d'environ 500 opérateurs culturels et artistiques situés en France.

A destination de tous les publics, l'ensemble des ressources est disponible sur la plateforme [culturecheznous.gouv.fr](https://www.culturecheznous.gouv.fr/) qui agrège **plus de 1 000** propositions de contenus : **expositions et visites virtuelles, films, vidéos, spectacles, podcasts, conférences ou cours, jeux, tutos et ateliers**...";education-artistique-et-culturelle,organisations,organisme-culturel
49a648e5-ef47-41fe-aa18-9323a811c2c7;5ee2fe1cba88d5c5a1179ef2;Liste des jardins remarquables;Liste des jardins remarquables;"Mis en place en 2004, le label «**[Jardin remarquable](https://www.culture.gouv.fr/Aides-demarches/Protections-labels-et-appellations/Label-Jardin-remarquable)** » distingue des jardins et des parcs, présentant un intérêt culturel, esthétique, historique ou botanique, qu'ils soient publics ou privés.

Ce label de qualité est attribué par le ministère de la Culture pour une durée de 5 ans renouvelable. Il donne lieu à des avantages divers et notamment à une signalisation routes et autoroutes, selon le même processus que les édifices protégés au titre des monuments historiques.

NB : le modèle de données évolue à partir du 1er février 2023. Le code identifiant du jardin anciennement nommé ""code id"" est renommé ""identifiant origine"".";jardin,patrimoine
15e882bb-2ba1-4456-8f1d-66ec750631fa;5ed720621bca55ea7d179ef6;Somme des dix plus hautes rémunérations directement versées par le ministère de la Culture;Somme des dix plus hautes rémunérations directement versées par le ministère de la Culture;"Dans le cadre de la loi n°2019-828 du 6 août 2019 de transformation de la Fonction publique, les ministères doivent publier la somme des 10 plus hautes rémunérations qu’ils versent directement (cf pièce jointe).  
  
Ce jeu de données comprend la somme des dix plus hautes rémunérations directement versées par le ministère de la Culture pour les années 2018 à 2022 (pièce jointe en format pdf).";organisations
29406189-15e9-4f2f-9e9d-d18649762198;5e27c8e2dee7e70ed425e8d6;Liste des Musées de France;Liste des Musées de France;"Ce jeu de données reflète la **liste officielle** des institutions dotées de l'appellation ""Musée de France"" au sens du Code du patrimoine. Cette liste est administrée par le Service des musées de France (direction générale des patrimoines et de l'architecture).   
Elle est actualisée au moins une fois par an, en fonction des avis rendus par le Haut Conseil des musées de France, sur l'attribution, le changement ou le retrait de l'appellation ""Musée de France"".

[Pour en savoir plus](https://www.culture.gouv.fr/Thematiques/Musees/Les-musees-en-France/Les-musees-de-France/Qu-est-ce-qu-un-musee-de-France) sur l'appellation ""Musée de France"".

Ce jeu de données remplace l’ancien jeu de données dont vous retrouverez une partie des informations dans ""[Fréquentation des musées de France](https://data.culture.gouv.fr/explore/dataset/frequentation-des-musees-de-france/)"".";musees,organisme-culturel
403c9108-dd0a-443d-9ed5-bca5f056fa8f;5d2d4e639ce2e74ea890b662;Données essentielles des conventions de subvention;Données essentielles des conventions de subvention;"**Liste des données essentielles des conventions de subvention du ministère de la Culture. Les données concernent l'ensemble des programmes ministériels**. 

Le décret n° 2017-779 du 5 mai 2017 pris pour l’application de l’article 18 de la loi no 2016-1321 du 7 octobre 2016 pour une République numérique peut être consulté en pièce jointe.";organisations,subvention
5ccd6238-4fb0-4b2c-b14a-581909489320;5d12ee8206e3e762c0c89a4c;Répertoire des Musées de France : base Muséofile;Répertoire des Musées de France : base Muséofile;"Muséofile répertorie les « musées de France » (plus de 1 200) au sens du [Code du Patrimoine](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000769536&categorieLien=id).  
Pour chaque « Musée de France » sont indiqués, notamment : le nom officiel, les adresses postale et Internet, le numéro de téléphone, les informations de géolocalisation, un bref historique du musée et de ses collections, les principales thématiques des collections…   


Le répertoire est accessible sur la [Plateforme Ouverte du Patrimoine](https://www.pop.culture.gouv.fr/search/list?base=%5B%22R%C3%A9pertoire%20des%20Mus%C3%A9es%20de%20France%20%28Mus%C3%A9ofile%29%22%5D). 

Les données de la base Muséofile sont liées à celles des bases[ Joconde](https://www.pop.culture.gouv.fr/search/list?base=%5B%22Collections%20des%20mus%C3%A9es%20de%20France%20%28Joconde%29%22%5D), catalogue collectif des collections des musées de France, et [Mérimée](https://www.pop.culture.gouv.fr/search/mosaic?base=%5B%22Patrimoine%20architectural%20%28M%C3%A9rim%C3%A9e%29%22%5D).

Vous pouvez [en savoir plus sur la rubrique thématique Musées](https://www.culture.gouv.fr/Thematiques/Musees/Les-musees-en-France/Les-musees-de-France/Museofile-le-repertoire-des-musees-de-France) du site du ministère de la culture.  


Liste des codes et libellés champs :   
REF : Identifiant du musée ; NOMOFF : Nom officiel du musée ; AUTNOM remplace NOMUSAGE : Nom d’usage du musée ; ADRL1_M : Adresse (ligne 1) ; LIEU_M : Adresse (ligne 2) ; CP_M : Code Postal ; VILLE_M : Ville ; DPT : Département ; REGION : Région ; URL_M : Adresse du site ou de la page du site internet ; TEL_M : Téléphone générique du musée ; CATEG : Catégorie spécifique de musée ; DOMPAL : Principaux domaines thématiques des collections ; HIST : Histoire de la collection ; ATOUT : Atouts de la collection ; THEMES : Détails des domaines thématiques des collections ; ARTISTE : Artistes phares de la collection ; PHARE : Personnages phares de la collection ; INTERET : Caractéristique architecturale du bâtiment ; PROT-BAT : Type de protection du bâtiment ; PROT-ESP : Type de protection de l’espace ; REFMER : référence dans la base Mérimée ; AN-CREAT : année de création ; DMAJ : Date de dernière mise à jour de l’information ; Latitude ; Longitude.";musees
bd705a3d-e13e-4388-a0a1-100ed47cc85f;5c90a51306e3e731ee4d34ca;Liste des Maisons des illustres;Liste des Maisons des illustres;"Créé en 2011, le [label « Maisons des Illustres »](https://www.culture.gouv.fr/Aides-demarches/Protections-labels-et-appellations/Label-Maisons-des-illustres) signale des lieux dont la vocation est de conserver et transmettre la mémoire de femmes et d'hommes qui se sont illustrés dans l'histoire politique, sociale et culturelle de la France.

Le label est attribué par le ministère de la Culture pour une durée de 5 ans renouvelable.

NB : le modèle de données évolue à partir du 2 février 2023. Le code identifiant de la Maison anciennement nommé ""code id"" est renommé ""identifiant origine"".";patrimoine
5288eeb3-286e-465d-948c-e60d0e8f2409;5c89d1f49ce2e742e0e27c29;Annuaire des services d'archives publiques en France;Annuaire des services d'archives publiques en France;"Annuaire des services d'archives publiques en France.

Périodicité de la mise à jour : au fil de l'eau.

.";archives
4b2bb71b-4aa3-43fb-a50d-30c8652ae2cb;5c67b11f06e3e727a17bb849;Fonds de soutien à l'émergence et à l'innovation dans la presse;Fonds de soutien à l'émergence et à l'innovation dans la presse;"Le fonds de soutien à l’émergence et à l’innovation dans la presse (FSEIP) a été créé par le décret n° 2016-1161 du 26 août 2016. Il rassemble trois formes d’aides :

  * des bourses d’émergence visant à soutenir le lancement et le développement de publications ou de services de presse en ligne émergents. Elles peuvent donc être attribuées à des publications ou des services de presse en ligne qui ne disposent pas encore de numéro de CPPAP ;
  * des appels à projets ""programmes d'incubation médias émergents"" permettant de développer, sur l’ensemble du territoire, des programmes dédiés aux médias émergents et aux fournisseurs de solutions (technologiques, graphiques, commerciales...) destinées aux médias. Ils visent également à consolider ou à encourager la création de programmes d'incubation portés par les groupes de presse eux-mêmes. À travers l’hébergement, le conseil et la formation, ces programmes d'incubation renforcent la visibilité et donc l’attractivité de l’entrepreneuriat de presse et plus largement des médias ;
  * des appels à projets « programmes de recherche et de développement » permettant de développer une expertise sur des thèmes au cœur des mutations du secteur (conditions de production de l’information, expérience utilisateurs, monétisation des contenus auprès des utilisateurs, …) et aux retombées positives sur les acteurs du secteur de la presse.";aide,presse
ffb71fd2-29de-4450-8c21-b433342fdd04;5c5e558f06e3e7266c232bba;Aides à la presse : classement des titres de presse aides;Aides à la presse : classement des titres de presse aides;"Dans un objectif de transparence, le ministère de la Culture publie chaque année la liste des titres de presse ayant bénéficié d’aides directes.  
  
La presse contribue de manière essentielle à l’information des citoyens et à la diffusion des courants de pensées et d’opinions. Elle permet une mise en perspective des événements, une confrontation des analyses et aboutit ainsi à la construction d’une véritable conscience culturelle et politique. C’est la raison pour laquelle l’État s’attache, de longue date, à soutenir le secteur.   
  
En 2022, le ministère de la Culture a versé en 2022 un total d’aides directes de 110,4 M€ dont 28 M€ dans le cadre des six aides au pluralisme, 51 M€ pour les aides au transport et la diffusion et 31,4 M€ pour les aides à l’investissement.  
L’ensemble de ces aides trouvent leur source dans des textes publiés au Journal officiel et reposent sur des critères objectifs qui sont les garants de la neutralité et de l’impartialité des décisions d’octroi.";presse
c3a4b612-d227-43c3-8954-094ee6602005;5c5e558f06e3e7266c232bba;Aides à la presse : classement des titres de presse aides;Aides à la presse : classement des titres de presse aides;"Dans un objectif de transparence, le ministère de la Culture publie chaque année la liste des titres de presse ayant bénéficié d’aides directes.  
  
La presse contribue de manière essentielle à l’information des citoyens et à la diffusion des courants de pensées et d’opinions. Elle permet une mise en perspective des événements, une confrontation des analyses et aboutit ainsi à la construction d’une véritable conscience culturelle et politique. C’est la raison pour laquelle l’État s’attache, de longue date, à soutenir le secteur.   
  
En 2022, le ministère de la Culture a versé en 2022 un total d’aides directes de 110,4 M€ dont 28 M€ dans le cadre des six aides au pluralisme, 51 M€ pour les aides au transport et la diffusion et 31,4 M€ pour les aides à l’investissement.  
L’ensemble de ces aides trouvent leur source dans des textes publiés au Journal officiel et reposent sur des critères objectifs qui sont les garants de la neutralité et de l’impartialité des décisions d’octroi.";presse
cb9de9c9-775a-4b17-a3e7-69f16829329b;5c5e55799ce2e76ae9b7f491;Aides à la presse : classement des principaux groupes de presse aidés;Aides à la presse : classement des principaux groupes de presse aidés;"Dans un objectif de transparence, le ministère de la culture publie la liste des titres et, à partir de 2016, des principaux groupes de presse, ayant bénéficié d’aides directes et indirectes.  
La colonne « Total des aides » cumule les montants :

  * des aides directes, perçues par le titre et conservées dans ses comptes ;
  * des aides à la filière, perçues par le titre mais qui sont ensuite reversées à sa messagerie (aide à la distribution de la presse quotidienne nationale) ;
  * des aides à la modernisation sociale, bénéficiant à d’anciens salariés du titre.



Une notice pour chaque année, jointe aux tableaux, explique la façon dont les tableaux ont été réalisés et comment ils se lisent.

N.c. : Non communicable";aide,presse
806a8aa1-952f-404d-9857-3f27b7c0ca86;5c3538da9ce2e7459c6d765a;Les bibliothèques des collectivités territoriales : adresses et données d’activité;Les bibliothèques des collectivités territoriales : adresses et données d’activité;"**Données des bibliothèques des collectivités territoriales au 05/06/2025.**

  
Ce jeu de données rassemble les adresses des bibliothèques municipales, intercommunales et départementales, ainsi que les principaux indicateurs d’activité de ces établissements, dits « chiffre-clés » pour l’année 2023. Les informations disponibles dans ce jeu de données sont issues de l’enquête statistique annuelle conduite par le Service du Livre et de la Lecture du Ministère de la Culture pour l’année considérée, en partenariat avec les bibliothèques départementales. Des lacunes peuvent subsister. 

Les unités utilisées sont les suivantes : Pour l’indicateur de « Surface », l’unité est le mètre carré. 

L’amplitude horaire est égale au nombre d’heures d’ouverture hebdomadaire habituel du lieu de lecture. Les temps de travail sont mesurés en « Équivalent temps plein ». Suite au changement de modèle de la collecte des données d’activités des bibliothèques, survenu en 2020, certains indicateurs peuvent être remplis au niveau du lieu de lecture ou au niveau du réseau, ce qui peut expliquer certaines lacunes.";bibliotheque,livre-lecture,organisme-culturel
cb5799fb-adc9-41b0-99f1-c2a10b5e19ce;5bc6cf3a9ce2e72581422d3f;Liste des services de presse en ligne reconnus;Liste des services de presse en ligne reconnus;"**Liste des services de presse en ligne reconnus par****la Commission paritaire des publications et agences de presse (CPPAP)**

Le décret n°2009-1340 du 29 octobre 2009 pris en application de l’article 1er de la loi n°86-897 du 1er août 1986 portant réforme du régime juridique de la presse précise les conditions de reconnaissance du statut de service de presse en ligne (SPEL).

Le tableau comprend les éléments d’identification du service de presse en ligne, la dénomination sociale, la forme juridique et le département du siège social de la société éditrice, le nom du service ainsi que des informations relatives à la reconnaissance du SPEL (n° de CPPAP et qualification). En 2020, la situation géographique de l'éditeur a été précisée.  


En 2019, l'intitulé de la colonne ""IPG"" a été remplacé par ""Qualification"".  
La colonne Qualification regroupe les services de presse en ligne d’information politique et générale au sens de l’article 2 du décret du 29 octobre 2009 ou consacré pour une large part à l’information politique et générale au sens de l’article 39 bis A du CGI ainsi que les services de presse en ligne développant l'information professionnelle ou favorisant l'accès au savoir et à la formation et la diffusion de la pensée, du débat d'idées, de la culture générale et de la recherche scientifique au sens de l’article 39bis B du CGI.";presse
be70cfa6-4501-46cd-907c-422556ceefc3;5bc6cf339ce2e72581422d3e;Liste des agences de presse agréées;Liste des agences de presse agréées;"**Liste des agences de presse inscrites auprès de****la Commission paritaire des publications et agences de presse (CPPAP)**

Le statut d’agence de presse est encadré par l’ordonnance n°45-2646 du 2 novembre 1945 portant réglementation des agences de presse.

Ce jeu de données liste les agences de presse, en précisant la dénomination sociale et le nom commercial des agences de presse ainsi que la date de l'arrêté et de publication au JO.";presse
